blk.2.ffn_gate_exps.weight	20	29
blk.2.ffn_gate_exps.weight	125	29
blk.29.ffn_gate_exps.weight	58	29
blk.37.ffn_gate_exps.weight	253	29
blk.38.ffn_gate_exps.weight	48	29
blk.4.ffn_gate_exps.weight	107	29
blk.0.ffn_gate_exps.weight	62	28
blk.13.ffn_gate_exps.weight	251	28
blk.14.ffn_gate_exps.weight	67	28
blk.16.ffn_gate_exps.weight	36	28
blk.16.ffn_gate_exps.weight	255	28
blk.19.ffn_gate_exps.weight	211	28
blk.22.ffn_gate_exps.weight	60	28
blk.24.ffn_gate_exps.weight	121	28
blk.27.ffn_gate_exps.weight	60	28
blk.28.ffn_gate_exps.weight	130	28
blk.30.ffn_gate_exps.weight	219	28
blk.33.ffn_gate_exps.weight	211	28
blk.34.ffn_gate_exps.weight	11	28
blk.35.ffn_gate_exps.weight	148	28
blk.37.ffn_gate_exps.weight	248	28
blk.39.ffn_gate_exps.weight	155	28
blk.6.ffn_gate_exps.weight	1	28
blk.6.ffn_gate_exps.weight	138	28
blk.7.ffn_gate_exps.weight	141	28
blk.1.ffn_gate_exps.weight	86	27
blk.15.ffn_gate_exps.weight	27	27
blk.15.ffn_gate_exps.weight	176	27
blk.2.ffn_gate_exps.weight	74	27
blk.22.ffn_gate_exps.weight	78	27
blk.25.ffn_gate_exps.weight	122	27
blk.28.ffn_gate_exps.weight	129	27
blk.3.ffn_gate_exps.weight	183	27
blk.3.ffn_gate_exps.weight	223	27
blk.32.ffn_gate_exps.weight	186	27
blk.35.ffn_gate_exps.weight	63	27
blk.35.ffn_gate_exps.weight	158	27
blk.5.ffn_gate_exps.weight	107	27
blk.6.ffn_gate_exps.weight	252	27
blk.1.ffn_gate_exps.weight	210	26
blk.15.ffn_gate_exps.weight	32	26
blk.19.ffn_gate_exps.weight	106	26
blk.2.ffn_gate_exps.weight	77	26
blk.20.ffn_gate_exps.weight	232	26
blk.21.ffn_gate_exps.weight	57	26
blk.22.ffn_gate_exps.weight	61	26
blk.3.ffn_gate_exps.weight	11	26
blk.30.ffn_gate_exps.weight	8	26
blk.30.ffn_gate_exps.weight	173	26
blk.31.ffn_gate_exps.weight	43	26
blk.32.ffn_gate_exps.weight	63	26
blk.32.ffn_gate_exps.weight	193	26
blk.34.ffn_gate_exps.weight	34	26
blk.34.ffn_gate_exps.weight	209	26
blk.35.ffn_gate_exps.weight	25	26
blk.35.ffn_gate_exps.weight	29	26
blk.36.ffn_gate_exps.weight	194	26
blk.37.ffn_gate_exps.weight	68	26
blk.38.ffn_gate_exps.weight	59	26
blk.39.ffn_gate_exps.weight	86	26
blk.9.ffn_gate_exps.weight	102	26
blk.0.ffn_gate_exps.weight	74	25
blk.1.ffn_gate_exps.weight	36	25
blk.10.ffn_gate_exps.weight	146	25
blk.15.ffn_gate_exps.weight	246	25
blk.17.ffn_gate_exps.weight	137	25
blk.18.ffn_gate_exps.weight	145	25
blk.19.ffn_gate_exps.weight	146	25
blk.2.ffn_gate_exps.weight	141	25
blk.27.ffn_gate_exps.weight	102	25
blk.31.ffn_gate_exps.weight	76	25
blk.34.ffn_gate_exps.weight	46	25
blk.35.ffn_gate_exps.weight	117	25
blk.37.ffn_gate_exps.weight	189	25
blk.4.ffn_gate_exps.weight	188	25
blk.6.ffn_gate_exps.weight	165	25
blk.9.ffn_gate_exps.weight	193	25
blk.1.ffn_gate_exps.weight	229	24
blk.10.ffn_gate_exps.weight	33	24
blk.15.ffn_gate_exps.weight	222	24
blk.17.ffn_gate_exps.weight	228	24
blk.19.ffn_gate_exps.weight	52	24
blk.2.ffn_gate_exps.weight	174	24
blk.20.ffn_gate_exps.weight	71	24
blk.21.ffn_gate_exps.weight	218	24
blk.23.ffn_gate_exps.weight	55	24
blk.23.ffn_gate_exps.weight	80	24
blk.32.ffn_gate_exps.weight	95	24
blk.32.ffn_gate_exps.weight	142	24
blk.34.ffn_gate_exps.weight	221	24
blk.35.ffn_gate_exps.weight	90	24
blk.37.ffn_gate_exps.weight	30	24
blk.37.ffn_gate_exps.weight	37	24
blk.37.ffn_gate_exps.weight	188	24
blk.4.ffn_gate_exps.weight	33	24
blk.5.ffn_gate_exps.weight	34	24
blk.7.ffn_gate_exps.weight	17	24
blk.10.ffn_gate_exps.weight	23	23
blk.10.ffn_gate_exps.weight	56	23
blk.15.ffn_gate_exps.weight	192	23
blk.16.ffn_gate_exps.weight	166	23
blk.17.ffn_gate_exps.weight	245	23
blk.20.ffn_gate_exps.weight	61	23
blk.20.ffn_gate_exps.weight	187	23
blk.22.ffn_gate_exps.weight	33	23
blk.24.ffn_gate_exps.weight	82	23
blk.24.ffn_gate_exps.weight	108	23
blk.25.ffn_gate_exps.weight	105	23
blk.27.ffn_gate_exps.weight	166	23
blk.29.ffn_gate_exps.weight	223	23
blk.34.ffn_gate_exps.weight	52	23
blk.35.ffn_gate_exps.weight	84	23
blk.36.ffn_gate_exps.weight	52	23
blk.39.ffn_gate_exps.weight	192	23
blk.4.ffn_gate_exps.weight	9	23
blk.4.ffn_gate_exps.weight	65	23
blk.4.ffn_gate_exps.weight	69	23
blk.4.ffn_gate_exps.weight	190	23
blk.4.ffn_gate_exps.weight	192	23
blk.5.ffn_gate_exps.weight	192	23
blk.9.ffn_gate_exps.weight	99	23
blk.9.ffn_gate_exps.weight	180	23
blk.0.ffn_gate_exps.weight	50	22
blk.18.ffn_gate_exps.weight	211	22
blk.19.ffn_gate_exps.weight	30	22
blk.19.ffn_gate_exps.weight	203	22
blk.21.ffn_gate_exps.weight	173	22
blk.25.ffn_gate_exps.weight	98	22
blk.3.ffn_gate_exps.weight	85	22
blk.30.ffn_gate_exps.weight	140	22
blk.33.ffn_gate_exps.weight	48	22
blk.34.ffn_gate_exps.weight	15	22
blk.35.ffn_gate_exps.weight	127	22
blk.35.ffn_gate_exps.weight	194	22
blk.36.ffn_gate_exps.weight	230	22
blk.37.ffn_gate_exps.weight	92	22
blk.39.ffn_gate_exps.weight	16	22
blk.4.ffn_gate_exps.weight	249	22
blk.10.ffn_gate_exps.weight	42	21
blk.10.ffn_gate_exps.weight	201	21
blk.14.ffn_gate_exps.weight	49	21
blk.15.ffn_gate_exps.weight	65	21
blk.15.ffn_gate_exps.weight	129	21
blk.17.ffn_gate_exps.weight	108	21
blk.17.ffn_gate_exps.weight	177	21
blk.18.ffn_gate_exps.weight	37	21
blk.19.ffn_gate_exps.weight	78	21
blk.20.ffn_gate_exps.weight	53	21
blk.20.ffn_gate_exps.weight	205	21
blk.21.ffn_gate_exps.weight	188	21
blk.22.ffn_gate_exps.weight	49	21
blk.26.ffn_gate_exps.weight	192	21
blk.27.ffn_gate_exps.weight	241	21
blk.3.ffn_gate_exps.weight	22	21
blk.3.ffn_gate_exps.weight	144	21
blk.30.ffn_gate_exps.weight	109	21
blk.30.ffn_gate_exps.weight	156	21
blk.31.ffn_gate_exps.weight	58	21
blk.38.ffn_gate_exps.weight	234	21
blk.39.ffn_gate_exps.weight	18	21
blk.5.ffn_gate_exps.weight	141	21
blk.5.ffn_gate_exps.weight	151	21
blk.5.ffn_gate_exps.weight	188	21
blk.9.ffn_gate_exps.weight	5	21
blk.10.ffn_gate_exps.weight	70	20
blk.11.ffn_gate_exps.weight	243	20
blk.13.ffn_gate_exps.weight	125	20
blk.14.ffn_gate_exps.weight	170	20
blk.15.ffn_gate_exps.weight	74	20
blk.18.ffn_gate_exps.weight	191	20
blk.19.ffn_gate_exps.weight	38	20
blk.20.ffn_gate_exps.weight	77	20
blk.21.ffn_gate_exps.weight	49	20
blk.21.ffn_gate_exps.weight	130	20
blk.21.ffn_gate_exps.weight	194	20
blk.21.ffn_gate_exps.weight	203	20
blk.21.ffn_gate_exps.weight	243	20
blk.24.ffn_gate_exps.weight	83	20
blk.25.ffn_gate_exps.weight	93	20
blk.25.ffn_gate_exps.weight	255	20
blk.28.ffn_gate_exps.weight	162	20
blk.29.ffn_gate_exps.weight	98	20
blk.3.ffn_gate_exps.weight	171	20
blk.31.ffn_gate_exps.weight	110	20
blk.33.ffn_gate_exps.weight	60	20
blk.33.ffn_gate_exps.weight	251	20
blk.34.ffn_gate_exps.weight	241	20
blk.35.ffn_gate_exps.weight	201	20
blk.36.ffn_gate_exps.weight	26	20
blk.37.ffn_gate_exps.weight	95	20
blk.39.ffn_gate_exps.weight	228	20
blk.5.ffn_gate_exps.weight	222	20
blk.6.ffn_gate_exps.weight	194	20
blk.8.ffn_gate_exps.weight	50	20
blk.9.ffn_gate_exps.weight	233	20
blk.10.ffn_gate_exps.weight	94	19
blk.10.ffn_gate_exps.weight	138	19
blk.10.ffn_gate_exps.weight	217	19
blk.11.ffn_gate_exps.weight	89	19
blk.11.ffn_gate_exps.weight	189	19
blk.11.ffn_gate_exps.weight	199	19
blk.13.ffn_gate_exps.weight	222	19
blk.14.ffn_gate_exps.weight	174	19
blk.18.ffn_gate_exps.weight	241	19
blk.20.ffn_gate_exps.weight	31	19
blk.26.ffn_gate_exps.weight	128	19
blk.3.ffn_gate_exps.weight	14	19
blk.3.ffn_gate_exps.weight	23	19
blk.3.ffn_gate_exps.weight	116	19
blk.30.ffn_gate_exps.weight	16	19
blk.30.ffn_gate_exps.weight	19	19
blk.30.ffn_gate_exps.weight	228	19
blk.31.ffn_gate_exps.weight	237	19
blk.35.ffn_gate_exps.weight	119	19
blk.36.ffn_gate_exps.weight	223	19
blk.39.ffn_gate_exps.weight	117	19
blk.4.ffn_gate_exps.weight	57	19
blk.4.ffn_gate_exps.weight	237	19
blk.5.ffn_gate_exps.weight	140	19
blk.5.ffn_gate_exps.weight	164	19
blk.8.ffn_gate_exps.weight	159	19
blk.8.ffn_gate_exps.weight	179	19
blk.9.ffn_gate_exps.weight	80	19
blk.9.ffn_gate_exps.weight	103	19
blk.1.ffn_gate_exps.weight	25	18
blk.10.ffn_gate_exps.weight	232	18
blk.11.ffn_gate_exps.weight	56	18
blk.12.ffn_gate_exps.weight	15	18
blk.12.ffn_gate_exps.weight	130	18
blk.13.ffn_gate_exps.weight	29	18
blk.13.ffn_gate_exps.weight	91	18
blk.16.ffn_gate_exps.weight	164	18
blk.17.ffn_gate_exps.weight	106	18
blk.17.ffn_gate_exps.weight	129	18
blk.17.ffn_gate_exps.weight	207	18
blk.19.ffn_gate_exps.weight	233	18
blk.20.ffn_gate_exps.weight	251	18
blk.22.ffn_gate_exps.weight	254	18
blk.23.ffn_gate_exps.weight	169	18
blk.24.ffn_gate_exps.weight	228	18
blk.28.ffn_gate_exps.weight	65	18
blk.29.ffn_gate_exps.weight	20	18
blk.3.ffn_gate_exps.weight	40	18
blk.3.ffn_gate_exps.weight	113	18
blk.30.ffn_gate_exps.weight	21	18
blk.31.ffn_gate_exps.weight	13	18
blk.31.ffn_gate_exps.weight	71	18
blk.32.ffn_gate_exps.weight	156	18
blk.33.ffn_gate_exps.weight	18	18
blk.37.ffn_gate_exps.weight	33	18
blk.38.ffn_gate_exps.weight	193	18
blk.5.ffn_gate_exps.weight	63	18
blk.5.ffn_gate_exps.weight	94	18
blk.5.ffn_gate_exps.weight	203	18
blk.5.ffn_gate_exps.weight	217	18
blk.6.ffn_gate_exps.weight	90	18
blk.8.ffn_gate_exps.weight	12	18
blk.8.ffn_gate_exps.weight	228	18
blk.1.ffn_gate_exps.weight	75	17
blk.11.ffn_gate_exps.weight	106	17
blk.13.ffn_gate_exps.weight	51	17
blk.14.ffn_gate_exps.weight	215	17
blk.14.ffn_gate_exps.weight	251	17
blk.15.ffn_gate_exps.weight	29	17
blk.15.ffn_gate_exps.weight	165	17
blk.16.ffn_gate_exps.weight	179	17
blk.17.ffn_gate_exps.weight	217	17
blk.18.ffn_gate_exps.weight	157	17
blk.18.ffn_gate_exps.weight	187	17
blk.2.ffn_gate_exps.weight	37	17
blk.2.ffn_gate_exps.weight	146	17
blk.20.ffn_gate_exps.weight	22	17
blk.20.ffn_gate_exps.weight	50	17
blk.20.ffn_gate_exps.weight	116	17
blk.21.ffn_gate_exps.weight	168	17
blk.21.ffn_gate_exps.weight	171	17
blk.22.ffn_gate_exps.weight	76	17
blk.23.ffn_gate_exps.weight	104	17
blk.23.ffn_gate_exps.weight	216	17
blk.25.ffn_gate_exps.weight	232	17
blk.26.ffn_gate_exps.weight	188	17
blk.3.ffn_gate_exps.weight	63	17
blk.3.ffn_gate_exps.weight	166	17
blk.31.ffn_gate_exps.weight	45	17
blk.31.ffn_gate_exps.weight	63	17
blk.35.ffn_gate_exps.weight	21	17
blk.35.ffn_gate_exps.weight	129	17
blk.35.ffn_gate_exps.weight	177	17
blk.35.ffn_gate_exps.weight	245	17
blk.37.ffn_gate_exps.weight	102	17
blk.4.ffn_gate_exps.weight	106	17
blk.5.ffn_gate_exps.weight	11	17
blk.5.ffn_gate_exps.weight	177	17
blk.6.ffn_gate_exps.weight	124	17
blk.7.ffn_gate_exps.weight	248	17
blk.8.ffn_gate_exps.weight	63	17
blk.9.ffn_gate_exps.weight	15	17
blk.0.ffn_gate_exps.weight	117	16
blk.0.ffn_gate_exps.weight	201	16
blk.1.ffn_gate_exps.weight	44	16
blk.10.ffn_gate_exps.weight	105	16
blk.10.ffn_gate_exps.weight	107	16
blk.10.ffn_gate_exps.weight	137	16
blk.11.ffn_gate_exps.weight	93	16
blk.13.ffn_gate_exps.weight	47	16
blk.14.ffn_gate_exps.weight	178	16
blk.19.ffn_gate_exps.weight	53	16
blk.19.ffn_gate_exps.weight	148	16
blk.19.ffn_gate_exps.weight	157	16
blk.2.ffn_gate_exps.weight	39	16
blk.2.ffn_gate_exps.weight	115	16
blk.20.ffn_gate_exps.weight	224	16
blk.22.ffn_gate_exps.weight	0	16
blk.22.ffn_gate_exps.weight	194	16
blk.22.ffn_gate_exps.weight	230	16
blk.22.ffn_gate_exps.weight	251	16
blk.23.ffn_gate_exps.weight	144	16
blk.23.ffn_gate_exps.weight	165	16
blk.23.ffn_gate_exps.weight	177	16
blk.27.ffn_gate_exps.weight	209	16
blk.28.ffn_gate_exps.weight	85	16
blk.29.ffn_gate_exps.weight	30	16
blk.3.ffn_gate_exps.weight	34	16
blk.36.ffn_gate_exps.weight	43	16
blk.38.ffn_gate_exps.weight	37	16
blk.39.ffn_gate_exps.weight	154	16
blk.4.ffn_gate_exps.weight	120	16
