blk.1.ffn_down_exps.weight	302	41
blk.1.ffn_gate_exps.weight	56	41
blk.1.ffn_gate_exps.weight	302	41
blk.1.ffn_up_exps.weight	56	41
blk.1.ffn_up_exps.weight	302	41
blk.2.ffn_down_exps.weight	50	38
blk.2.ffn_gate_exps.weight	50	38
blk.2.ffn_up_exps.weight	50	38
blk.1.ffn_down_exps.weight	344	37
blk.1.ffn_gate_exps.weight	344	37
blk.1.ffn_up_exps.weight	344	37
blk.1.ffn_down_exps.weight	55	36
blk.1.ffn_gate_exps.weight	55	36
blk.1.ffn_up_exps.weight	55	36
blk.2.ffn_down_exps.weight	240	34
blk.2.ffn_gate_exps.weight	240	34
blk.2.ffn_up_exps.weight	240	34
blk.1.ffn_down_exps.weight	310	33
blk.1.ffn_gate_exps.weight	310	33
blk.1.ffn_up_exps.weight	310	33
blk.2.ffn_down_exps.weight	155	33
blk.2.ffn_down_exps.weight	160	33
blk.2.ffn_gate_exps.weight	155	33
blk.2.ffn_gate_exps.weight	160	33
blk.2.ffn_up_exps.weight	155	33
blk.2.ffn_up_exps.weight	160	33
blk.1.ffn_down_exps.weight	230	32
blk.1.ffn_gate_exps.weight	230	32
blk.1.ffn_up_exps.weight	230	32
blk.2.ffn_down_exps.weight	79	32
blk.2.ffn_down_exps.weight	206	32
blk.2.ffn_gate_exps.weight	79	32
blk.2.ffn_gate_exps.weight	206	32
blk.2.ffn_up_exps.weight	79	32
blk.2.ffn_up_exps.weight	206	32
blk.1.ffn_down_exps.weight	195	31
blk.1.ffn_gate_exps.weight	195	31
blk.1.ffn_up_exps.weight	195	31
blk.1.ffn_down_exps.weight	62	30
blk.1.ffn_down_exps.weight	128	30
blk.1.ffn_gate_exps.weight	62	30
blk.1.ffn_gate_exps.weight	128	30
blk.1.ffn_up_exps.weight	62	30
blk.1.ffn_up_exps.weight	128	30
blk.2.ffn_down_exps.weight	208	30
blk.2.ffn_down_exps.weight	229	30
blk.2.ffn_down_exps.weight	275	30
blk.2.ffn_down_exps.weight	286	30
blk.2.ffn_gate_exps.weight	208	30
blk.2.ffn_gate_exps.weight	229	30
blk.2.ffn_gate_exps.weight	275	30
blk.2.ffn_gate_exps.weight	286	30
blk.2.ffn_up_exps.weight	208	30
blk.2.ffn_up_exps.weight	229	30
blk.2.ffn_up_exps.weight	275	30
blk.2.ffn_up_exps.weight	286	30
blk.1.ffn_down_exps.weight	2	29
blk.1.ffn_down_exps.weight	19	29
blk.1.ffn_down_exps.weight	28	29
blk.1.ffn_down_exps.weight	265	29
blk.1.ffn_gate_exps.weight	2	29
blk.1.ffn_gate_exps.weight	19	29
blk.1.ffn_gate_exps.weight	28	29
blk.1.ffn_gate_exps.weight	265	29
blk.1.ffn_up_exps.weight	2	29
blk.1.ffn_up_exps.weight	19	29
blk.1.ffn_up_exps.weight	28	29
blk.1.ffn_up_exps.weight	265	29
blk.2.ffn_down_exps.weight	39	29
blk.2.ffn_down_exps.weight	56	29
blk.2.ffn_down_exps.weight	373	29
blk.2.ffn_gate_exps.weight	39	29
blk.2.ffn_gate_exps.weight	56	29
blk.2.ffn_gate_exps.weight	373	29
blk.2.ffn_up_exps.weight	39	29
blk.2.ffn_up_exps.weight	56	29
blk.2.ffn_up_exps.weight	373	29
blk.1.ffn_down_exps.weight	71	28
blk.1.ffn_gate_exps.weight	71	28
blk.1.ffn_up_exps.weight	71	28
blk.2.ffn_down_exps.weight	61	28
blk.2.ffn_down_exps.weight	113	28
blk.2.ffn_gate_exps.weight	61	28
blk.2.ffn_gate_exps.weight	113	28
blk.2.ffn_up_exps.weight	61	28
blk.2.ffn_up_exps.weight	113	28
blk.1.ffn_down_exps.weight	6	27
blk.1.ffn_down_exps.weight	60	27
blk.1.ffn_down_exps.weight	167	27
blk.1.ffn_down_exps.weight	175	27
blk.1.ffn_down_exps.weight	256	27
blk.1.ffn_gate_exps.weight	6	27
blk.1.ffn_gate_exps.weight	60	27
blk.1.ffn_gate_exps.weight	167	27
blk.1.ffn_gate_exps.weight	175	27
blk.1.ffn_gate_exps.weight	256	27
blk.1.ffn_up_exps.weight	6	27
blk.1.ffn_up_exps.weight	60	27
blk.1.ffn_up_exps.weight	167	27
blk.1.ffn_up_exps.weight	175	27
blk.1.ffn_up_exps.weight	256	27
blk.2.ffn_down_exps.weight	20	27
blk.2.ffn_down_exps.weight	375	27
blk.2.ffn_gate_exps.weight	20	27
blk.2.ffn_gate_exps.weight	375	27
blk.2.ffn_up_exps.weight	20	27
blk.2.ffn_up_exps.weight	375	27
blk.1.ffn_down_exps.weight	153	26
blk.1.ffn_down_exps.weight	224	26
blk.1.ffn_down_exps.weight	241	26
blk.1.ffn_gate_exps.weight	153	26
blk.1.ffn_gate_exps.weight	224	26
blk.1.ffn_gate_exps.weight	241	26
blk.1.ffn_up_exps.weight	153	26
blk.1.ffn_up_exps.weight	224	26
blk.1.ffn_up_exps.weight	241	26
blk.1.ffn_down_exps.weight	144	25
blk.1.ffn_down_exps.weight	306	25
blk.1.ffn_gate_exps.weight	144	25
blk.1.ffn_gate_exps.weight	306	25
blk.1.ffn_up_exps.weight	144	25
blk.1.ffn_up_exps.weight	306	25
blk.2.ffn_down_exps.weight	248	25
blk.2.ffn_down_exps.weight	265	25
blk.2.ffn_down_exps.weight	303	25
blk.2.ffn_gate_exps.weight	248	25
blk.2.ffn_gate_exps.weight	265	25
blk.2.ffn_gate_exps.weight	303	25
blk.2.ffn_up_exps.weight	248	25
blk.2.ffn_up_exps.weight	265	25
blk.2.ffn_up_exps.weight	303	25
blk.1.ffn_down_exps.weight	80	24
blk.1.ffn_down_exps.weight	204	24
blk.1.ffn_down_exps.weight	222	24
blk.1.ffn_down_exps.weight	368	24
blk.1.ffn_gate_exps.weight	80	24
blk.1.ffn_gate_exps.weight	204	24
blk.1.ffn_gate_exps.weight	222	24
blk.1.ffn_gate_exps.weight	368	24
blk.1.ffn_up_exps.weight	80	24
blk.1.ffn_up_exps.weight	204	24
blk.1.ffn_up_exps.weight	222	24
blk.1.ffn_up_exps.weight	368	24
blk.1.ffn_down_exps.weight	121	23
blk.1.ffn_down_exps.weight	248	23
blk.1.ffn_gate_exps.weight	121	23
blk.1.ffn_gate_exps.weight	248	23
blk.1.ffn_up_exps.weight	121	23
blk.1.ffn_up_exps.weight	248	23
blk.2.ffn_down_exps.weight	21	23
blk.2.ffn_down_exps.weight	64	23
blk.2.ffn_down_exps.weight	157	23
blk.2.ffn_down_exps.weight	295	23
blk.2.ffn_down_exps.weight	378	23
blk.2.ffn_gate_exps.weight	21	23
blk.2.ffn_gate_exps.weight	64	23
blk.2.ffn_gate_exps.weight	157	23
blk.2.ffn_gate_exps.weight	295	23
blk.2.ffn_gate_exps.weight	378	23
blk.2.ffn_up_exps.weight	21	23
blk.2.ffn_up_exps.weight	64	23
blk.2.ffn_up_exps.weight	157	23
blk.2.ffn_up_exps.weight	295	23
blk.2.ffn_up_exps.weight	378	23
blk.1.ffn_down_exps.weight	48	22
blk.1.ffn_down_exps.weight	68	22
blk.1.ffn_down_exps.weight	141	22
blk.1.ffn_down_exps.weight	261	22
blk.1.ffn_down_exps.weight	308	22
blk.1.ffn_gate_exps.weight	48	22
blk.1.ffn_gate_exps.weight	68	22
blk.1.ffn_gate_exps.weight	141	22
blk.1.ffn_gate_exps.weight	261	22
blk.1.ffn_gate_exps.weight	308	22
blk.1.ffn_up_exps.weight	48	22
blk.1.ffn_up_exps.weight	68	22
blk.1.ffn_up_exps.weight	141	22
blk.1.ffn_up_exps.weight	261	22
blk.1.ffn_up_exps.weight	308	22
blk.2.ffn_down_exps.weight	3	22
blk.2.ffn_down_exps.weight	187	22
blk.2.ffn_down_exps.weight	233	22
blk.2.ffn_down_exps.weight	359	22
blk.2.ffn_gate_exps.weight	3	22
blk.2.ffn_gate_exps.weight	187	22
blk.2.ffn_gate_exps.weight	233	22
blk.2.ffn_gate_exps.weight	359	22
blk.2.ffn_up_exps.weight	3	22
blk.2.ffn_up_exps.weight	187	22
blk.2.ffn_up_exps.weight	233	22
blk.2.ffn_up_exps.weight	359	22
blk.1.ffn_down_exps.weight	142	21
blk.1.ffn_gate_exps.weight	142	21
blk.1.ffn_up_exps.weight	142	21
blk.2.ffn_down_exps.weight	57	21
blk.2.ffn_down_exps.weight	110	21
blk.2.ffn_down_exps.weight	150	21
blk.2.ffn_down_exps.weight	158	21
blk.2.ffn_gate_exps.weight	57	21
blk.2.ffn_gate_exps.weight	110	21
blk.2.ffn_gate_exps.weight	150	21
blk.2.ffn_gate_exps.weight	158	21
blk.2.ffn_up_exps.weight	57	21
blk.2.ffn_up_exps.weight	110	21
blk.2.ffn_up_exps.weight	150	21
blk.2.ffn_up_exps.weight	158	21
blk.1.ffn_down_exps.weight	5	20
blk.1.ffn_down_exps.weight	25	20
blk.1.ffn_down_exps.weight	134	20
blk.1.ffn_down_exps.weight	338	20
blk.1.ffn_gate_exps.weight	5	20
blk.1.ffn_gate_exps.weight	25	20
blk.1.ffn_gate_exps.weight	134	20
blk.1.ffn_gate_exps.weight	338	20
blk.1.ffn_up_exps.weight	5	20
blk.1.ffn_up_exps.weight	25	20
blk.1.ffn_up_exps.weight	134	20
blk.1.ffn_up_exps.weight	338	20
blk.2.ffn_down_exps.weight	7	20
blk.2.ffn_gate_exps.weight	7	20
blk.2.ffn_up_exps.weight	7	20
blk.1.ffn_down_exps.weight	152	19
blk.1.ffn_down_exps.weight	300	19
blk.1.ffn_down_exps.weight	347	19
blk.1.ffn_gate_exps.weight	152	19
blk.1.ffn_gate_exps.weight	300	19
blk.1.ffn_gate_exps.weight	347	19
blk.1.ffn_up_exps.weight	152	19
blk.1.ffn_up_exps.weight	300	19
blk.1.ffn_up_exps.weight	347	19
blk.2.ffn_down_exps.weight	32	19
blk.2.ffn_down_exps.weight	87	19
blk.2.ffn_down_exps.weight	92	19
blk.2.ffn_down_exps.weight	122	19
blk.2.ffn_down_exps.weight	330	19
blk.2.ffn_down_exps.weight	334	19
blk.2.ffn_gate_exps.weight	32	19
blk.2.ffn_gate_exps.weight	87	19
blk.2.ffn_gate_exps.weight	92	19
blk.2.ffn_gate_exps.weight	122	19
blk.2.ffn_gate_exps.weight	330	19
blk.2.ffn_gate_exps.weight	334	19
blk.2.ffn_up_exps.weight	32	19
blk.2.ffn_up_exps.weight	87	19
blk.2.ffn_up_exps.weight	92	19
blk.2.ffn_up_exps.weight	122	19
blk.2.ffn_up_exps.weight	330	19
blk.2.ffn_up_exps.weight	334	19
blk.1.ffn_down_exps.weight	11	18
blk.1.ffn_down_exps.weight	187	18
blk.1.ffn_down_exps.weight	250	18
blk.1.ffn_down_exps.weight	257	18
blk.1.ffn_down_exps.weight	369	18
blk.1.ffn_gate_exps.weight	11	18
blk.1.ffn_gate_exps.weight	187	18
blk.1.ffn_gate_exps.weight	250	18
blk.1.ffn_gate_exps.weight	257	18
blk.1.ffn_gate_exps.weight	369	18
blk.1.ffn_up_exps.weight	11	18
blk.1.ffn_up_exps.weight	187	18
blk.1.ffn_up_exps.weight	250	18
blk.1.ffn_up_exps.weight	257	18
blk.1.ffn_up_exps.weight	369	18
blk.2.ffn_down_exps.weight	25	18
blk.2.ffn_down_exps.weight	67	18
blk.2.ffn_down_exps.weight	171	18
blk.2.ffn_down_exps.weight	210	18
blk.2.ffn_gate_exps.weight	25	18
blk.2.ffn_gate_exps.weight	67	18
blk.2.ffn_gate_exps.weight	171	18
blk.2.ffn_gate_exps.weight	210	18
blk.2.ffn_up_exps.weight	25	18
blk.2.ffn_up_exps.weight	67	18
blk.2.ffn_up_exps.weight	171	18
blk.2.ffn_up_exps.weight	210	18
blk.1.ffn_down_exps.weight	26	17
blk.1.ffn_down_exps.weight	76	17
blk.1.ffn_down_exps.weight	129	17
blk.1.ffn_down_exps.weight	148	17
blk.1.ffn_down_exps.weight	163	17
blk.1.ffn_down_exps.weight	173	17
blk.1.ffn_down_exps.weight	255	17
blk.1.ffn_down_exps.weight	307	17
blk.1.ffn_down_exps.weight	317	17
blk.1.ffn_down_exps.weight	331	17
blk.1.ffn_down_exps.weight	355	17
blk.1.ffn_gate_exps.weight	26	17
blk.1.ffn_gate_exps.weight	76	17
blk.1.ffn_gate_exps.weight	129	17
blk.1.ffn_gate_exps.weight	148	17
blk.1.ffn_gate_exps.weight	163	17
blk.1.ffn_gate_exps.weight	173	17
blk.1.ffn_gate_exps.weight	255	17
blk.1.ffn_gate_exps.weight	307	17
blk.1.ffn_gate_exps.weight	317	17
blk.1.ffn_gate_exps.weight	331	17
blk.1.ffn_gate_exps.weight	355	17
blk.1.ffn_up_exps.weight	26	17
blk.1.ffn_up_exps.weight	76	17
blk.1.ffn_up_exps.weight	129	17
blk.1.ffn_up_exps.weight	148	17
blk.1.ffn_up_exps.weight	163	17
blk.1.ffn_up_exps.weight	173	17
blk.1.ffn_up_exps.weight	255	17
blk.1.ffn_up_exps.weight	307	17
blk.1.ffn_up_exps.weight	317	17
blk.1.ffn_up_exps.weight	331	17
blk.1.ffn_up_exps.weight	355	17
blk.2.ffn_down_exps.weight	19	17
blk.2.ffn_down_exps.weight	62	17
blk.2.ffn_down_exps.weight	190	17
blk.2.ffn_down_exps.weight	276	17
blk.2.ffn_gate_exps.weight	19	17
blk.2.ffn_gate_exps.weight	62	17
blk.2.ffn_gate_exps.weight	190	17
blk.2.ffn_gate_exps.weight	276	17
blk.2.ffn_up_exps.weight	19	17
blk.2.ffn_up_exps.weight	62	17
blk.2.ffn_up_exps.weight	190	17
blk.2.ffn_up_exps.weight	276	17
blk.1.ffn_down_exps.weight	178	16
blk.1.ffn_down_exps.weight	238	16
blk.1.ffn_down_exps.weight	285	16
blk.1.ffn_gate_exps.weight	178	16
blk.1.ffn_gate_exps.weight	238	16
blk.1.ffn_gate_exps.weight	285	16
blk.1.ffn_up_exps.weight	178	16
blk.1.ffn_up_exps.weight	238	16
blk.1.ffn_up_exps.weight	285	16
blk.2.ffn_down_exps.weight	47	16
blk.2.ffn_down_exps.weight	49	16
blk.2.ffn_down_exps.weight	72	16
blk.2.ffn_down_exps.weight	148	16
blk.2.ffn_down_exps.weight	268	16
blk.2.ffn_gate_exps.weight	47	16
blk.2.ffn_gate_exps.weight	49	16
blk.2.ffn_gate_exps.weight	72	16
blk.2.ffn_gate_exps.weight	148	16
blk.2.ffn_gate_exps.weight	268	16
blk.2.ffn_up_exps.weight	47	16
blk.2.ffn_up_exps.weight	49	16
blk.2.ffn_up_exps.weight	72	16
blk.2.ffn_up_exps.weight	148	16
blk.2.ffn_up_exps.weight	268	16
blk.1.ffn_down_exps.weight	24	15
blk.1.ffn_down_exps.weight	58	15
blk.1.ffn_down_exps.weight	92	15
blk.1.ffn_down_exps.weight	112	15
blk.1.ffn_down_exps.weight	156	15
blk.1.ffn_down_exps.weight	185	15
blk.1.ffn_down_exps.weight	263	15
blk.1.ffn_down_exps.weight	278	15
blk.1.ffn_down_exps.weight	304	15
blk.1.ffn_down_exps.weight	316	15
blk.1.ffn_down_exps.weight	333	15
blk.1.ffn_gate_exps.weight	24	15
blk.1.ffn_gate_exps.weight	58	15
blk.1.ffn_gate_exps.weight	92	15
blk.1.ffn_gate_exps.weight	112	15
blk.1.ffn_gate_exps.weight	156	15
blk.1.ffn_gate_exps.weight	185	15
blk.1.ffn_gate_exps.weight	263	15
blk.1.ffn_gate_exps.weight	278	15
blk.1.ffn_gate_exps.weight	304	15
blk.1.ffn_gate_exps.weight	316	15
blk.1.ffn_gate_exps.weight	333	15
blk.1.ffn_up_exps.weight	24	15
blk.1.ffn_up_exps.weight	58	15
blk.1.ffn_up_exps.weight	92	15
blk.1.ffn_up_exps.weight	112	15
blk.1.ffn_up_exps.weight	156	15
blk.1.ffn_up_exps.weight	185	15
blk.1.ffn_up_exps.weight	263	15
blk.1.ffn_up_exps.weight	278	15
blk.1.ffn_up_exps.weight	304	15
blk.1.ffn_up_exps.weight	316	15
blk.1.ffn_up_exps.weight	333	15
blk.2.ffn_down_exps.weight	8	15
blk.2.ffn_down_exps.weight	16	15
blk.2.ffn_down_exps.weight	70	15
blk.2.ffn_down_exps.weight	78	15
blk.2.ffn_down_exps.weight	167	15
blk.2.ffn_down_exps.weight	219	15
blk.2.ffn_down_exps.weight	282	15
blk.2.ffn_down_exps.weight	284	15
blk.2.ffn_down_exps.weight	287	15
blk.2.ffn_down_exps.weight	358	15
blk.2.ffn_down_exps.weight	369	15
blk.2.ffn_gate_exps.weight	8	15
blk.2.ffn_gate_exps.weight	16	15
blk.2.ffn_gate_exps.weight	70	15
blk.2.ffn_gate_exps.weight	78	15
blk.2.ffn_gate_exps.weight	167	15
blk.2.ffn_gate_exps.weight	219	15
blk.2.ffn_gate_exps.weight	282	15
blk.2.ffn_gate_exps.weight	284	15
blk.2.ffn_gate_exps.weight	287	15
blk.2.ffn_gate_exps.weight	358	15
blk.2.ffn_gate_exps.weight	369	15
blk.2.ffn_up_exps.weight	8	15
blk.2.ffn_up_exps.weight	16	15
blk.2.ffn_up_exps.weight	70	15
blk.2.ffn_up_exps.weight	78	15
blk.2.ffn_up_exps.weight	167	15
blk.2.ffn_up_exps.weight	219	15
blk.2.ffn_up_exps.weight	282	15
blk.2.ffn_up_exps.weight	284	15
blk.2.ffn_up_exps.weight	287	15
blk.2.ffn_up_exps.weight	358	15
blk.2.ffn_up_exps.weight	369	15
blk.1.ffn_down_exps.weight	34	14
blk.1.ffn_down_exps.weight	45	14
blk.1.ffn_down_exps.weight	65	14
blk.1.ffn_down_exps.weight	90	14
blk.1.ffn_down_exps.weight	181	14
blk.1.ffn_down_exps.weight	183	14
blk.1.ffn_down_exps.weight	214	14
blk.1.ffn_down_exps.weight	220	14
blk.1.ffn_down_exps.weight	254	14
blk.1.ffn_down_exps.weight	286	14
blk.1.ffn_down_exps.weight	332	14
blk.1.ffn_down_exps.weight	366	14
blk.1.ffn_down_exps.weight	380	14
blk.1.ffn_gate_exps.weight	34	14
blk.1.ffn_gate_exps.weight	45	14
blk.1.ffn_gate_exps.weight	65	14
blk.1.ffn_gate_exps.weight	90	14
blk.1.ffn_gate_exps.weight	181	14
blk.1.ffn_gate_exps.weight	183	14
blk.1.ffn_gate_exps.weight	214	14
blk.1.ffn_gate_exps.weight	220	14
blk.1.ffn_gate_exps.weight	254	14
blk.1.ffn_gate_exps.weight	286	14
blk.1.ffn_gate_exps.weight	332	14
blk.1.ffn_gate_exps.weight	366	14
blk.1.ffn_gate_exps.weight	380	14
blk.1.ffn_up_exps.weight	34	14
blk.1.ffn_up_exps.weight	45	14
blk.1.ffn_up_exps.weight	65	14
blk.1.ffn_up_exps.weight	90	14
blk.1.ffn_up_exps.weight	181	14
blk.1.ffn_up_exps.weight	183	14
blk.1.ffn_up_exps.weight	214	14
blk.1.ffn_up_exps.weight	220	14
blk.1.ffn_up_exps.weight	254	14
blk.1.ffn_up_exps.weight	286	14
blk.1.ffn_up_exps.weight	332	14
blk.1.ffn_up_exps.weight	366	14
blk.1.ffn_up_exps.weight	380	14
blk.2.ffn_down_exps.weight	277	14
blk.2.ffn_down_exps.weight	278	14
blk.2.ffn_down_exps.weight	299	14
blk.2.ffn_down_exps.weight	305	14
blk.2.ffn_down_exps.weight	382	14
blk.2.ffn_gate_exps.weight	277	14
blk.2.ffn_gate_exps.weight	278	14
blk.2.ffn_gate_exps.weight	299	14
blk.2.ffn_gate_exps.weight	305	14
blk.2.ffn_gate_exps.weight	382	14
blk.2.ffn_up_exps.weight	277	14
blk.2.ffn_up_exps.weight	278	14
blk.2.ffn_up_exps.weight	299	14
blk.2.ffn_up_exps.weight	305	14
blk.2.ffn_up_exps.weight	382	14
blk.1.ffn_down_exps.weight	7	13
blk.1.ffn_down_exps.weight	125	13
blk.1.ffn_down_exps.weight	189	13
blk.1.ffn_down_exps.weight	203	13
blk.1.ffn_down_exps.weight	221	13
blk.1.ffn_down_exps.weight	367	13
blk.1.ffn_down_exps.weight	377	13
blk.1.ffn_gate_exps.weight	7	13
blk.1.ffn_gate_exps.weight	125	13
blk.1.ffn_gate_exps.weight	189	13
blk.1.ffn_gate_exps.weight	203	13
blk.1.ffn_gate_exps.weight	221	13
blk.1.ffn_gate_exps.weight	367	13
blk.1.ffn_gate_exps.weight	377	13
blk.1.ffn_up_exps.weight	7	13
blk.1.ffn_up_exps.weight	125	13
blk.1.ffn_up_exps.weight	189	13
blk.1.ffn_up_exps.weight	203	13
blk.1.ffn_up_exps.weight	221	13
blk.1.ffn_up_exps.weight	367	13
blk.1.ffn_up_exps.weight	377	13
blk.2.ffn_down_exps.weight	54	13
blk.2.ffn_down_exps.weight	136	13
blk.2.ffn_down_exps.weight	144	13
blk.2.ffn_down_exps.weight	178	13
blk.2.ffn_down_exps.weight	230	13
blk.2.ffn_down_exps.weight	247	13
blk.2.ffn_down_exps.weight	310	13
blk.2.ffn_down_exps.weight	312	13
blk.2.ffn_down_exps.weight	370	13
blk.2.ffn_gate_exps.weight	54	13
blk.2.ffn_gate_exps.weight	136	13
blk.2.ffn_gate_exps.weight	144	13
blk.2.ffn_gate_exps.weight	178	13
blk.2.ffn_gate_exps.weight	230	13
blk.2.ffn_gate_exps.weight	247	13
blk.2.ffn_gate_exps.weight	310	13
blk.2.ffn_gate_exps.weight	312	13
blk.2.ffn_gate_exps.weight	370	13
blk.2.ffn_up_exps.weight	54	13
blk.2.ffn_up_exps.weight	136	13
blk.2.ffn_up_exps.weight	144	13
blk.2.ffn_up_exps.weight	178	13
blk.2.ffn_up_exps.weight	230	13
blk.2.ffn_up_exps.weight	247	13
blk.2.ffn_up_exps.weight	310	13
blk.2.ffn_up_exps.weight	312	13
blk.2.ffn_up_exps.weight	370	13
blk.1.ffn_down_exps.weight	15	12
blk.1.ffn_down_exps.weight	51	12
blk.1.ffn_down_exps.weight	94	12
blk.1.ffn_down_exps.weight	99	12
blk.1.ffn_down_exps.weight	101	12
blk.1.ffn_down_exps.weight	168	12
blk.1.ffn_down_exps.weight	218	12
blk.1.ffn_down_exps.weight	239	12
blk.1.ffn_down_exps.weight	284	12
blk.1.ffn_down_exps.weight	291	12
blk.1.ffn_down_exps.weight	372	12
blk.1.ffn_down_exps.weight	374	12
blk.1.ffn_gate_exps.weight	15	12
blk.1.ffn_gate_exps.weight	51	12
blk.1.ffn_gate_exps.weight	94	12
blk.1.ffn_gate_exps.weight	99	12
blk.1.ffn_gate_exps.weight	101	12
blk.1.ffn_gate_exps.weight	168	12
blk.1.ffn_gate_exps.weight	218	12
blk.1.ffn_gate_exps.weight	239	12
blk.1.ffn_gate_exps.weight	284	12
blk.1.ffn_gate_exps.weight	291	12
blk.1.ffn_gate_exps.weight	372	12
blk.1.ffn_gate_exps.weight	374	12
blk.1.ffn_up_exps.weight	15	12
blk.1.ffn_up_exps.weight	51	12
blk.1.ffn_up_exps.weight	94	12
blk.1.ffn_up_exps.weight	99	12
blk.1.ffn_up_exps.weight	101	12
blk.1.ffn_up_exps.weight	168	12
blk.1.ffn_up_exps.weight	218	12
blk.1.ffn_up_exps.weight	239	12
blk.1.ffn_up_exps.weight	284	12
blk.1.ffn_up_exps.weight	291	12
blk.1.ffn_up_exps.weight	372	12
blk.1.ffn_up_exps.weight	374	12
blk.2.ffn_down_exps.weight	182	12
blk.2.ffn_down_exps.weight	192	12
blk.2.ffn_down_exps.weight	261	12
blk.2.ffn_down_exps.weight	285	12
blk.2.ffn_down_exps.weight	304	12
blk.2.ffn_down_exps.weight	314	12
blk.2.ffn_gate_exps.weight	182	12
blk.2.ffn_gate_exps.weight	192	12
blk.2.ffn_gate_exps.weight	261	12
blk.2.ffn_gate_exps.weight	285	12
blk.2.ffn_gate_exps.weight	304	12
blk.2.ffn_gate_exps.weight	314	12
blk.2.ffn_up_exps.weight	182	12
blk.2.ffn_up_exps.weight	192	12
blk.2.ffn_up_exps.weight	261	12
blk.2.ffn_up_exps.weight	285	12
blk.2.ffn_up_exps.weight	304	12
blk.2.ffn_up_exps.weight	314	12
blk.1.ffn_down_exps.weight	22	11
blk.1.ffn_down_exps.weight	44	11
